,object,scale,angle_deg,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17,scattered_re_18,scattered_im_18,scattered_re_19,scattered_im_19,scattered_re_20,scattered_im_20,scattered_re_21,scattered_im_21,scattered_re_22,scattered_im_22,scattered_re_23,scattered_im_23,scattered_re_24,scattered_im_24,scattered_re_25,scattered_im_25,scattered_re_26,scattered_im_26,scattered_re_27,scattered_im_27,scattered_re_28,scattered_im_28,scattered_re_29,scattered_im_29,scattered_re_30,scattered_im_30,scattered_re_31,scattered_im_31,scattered_re_32,scattered_im_32,scattered_re_33,scattered_im_33,scattered_re_34,scattered_im_34,scattered_re_35,scattered_im_35,scattered_re_36,scattered_im_36,scattered_re_37,scattered_im_37,scattered_re_38,scattered_im_38,scattered_re_39,scattered_im_39,scattered_re_40,scattered_im_40,scattered_re_41,scattered_im_41,scattered_re_42,scattered_im_42,scattered_re_43,scattered_im_43,scattered_re_44,scattered_im_44,scattered_re_45,scattered_im_45,scattered_re_46,scattered_im_46,scattered_re_47,scattered_im_47,scattered_re_48,scattered_im_48,scattered_re_49,scattered_im_49
114,treasure,414.01898,-3.3086658,-1.1987016,0.28073186,0.35114035,0.4245018,0.11483958,-0.534208,0.1825676,0.5151169,-0.37984416,0.045507398,0.27440768,-0.78808665,-0.022689838,0.65745026,0.1820538,-0.4293506,0.39413062,0.53479946,0.3663964,-0.97117937,-0.21023168,0.3133692,0.5122841,-0.060378272,0.8171655,-0.044877913,0.08199862,-0.25376084,-0.46155867,0.08358895,-0.3016845,-0.46045482,-0.7294985,-0.20299311,-0.75609535,-0.14123265,1.1386012,-0.29702112,-0.07369579,-0.38737977,0.17858855,0.11705452,-0.38266858,-0.2522858,-0.22605765,0.5744026,-0.658906,0.8383399,0.5900065,0.5306743,0.24440552,-0.16803396,0.73547596,0.38558838,-0.6150155,-0.15050828,-1.4637145,0.0824371,0.96803427,-0.24328421,0.24505569,-0.23426694,0.49364346,-0.22474644,1.0383065,0.25719324,-0.029441496,-0.8735442,1.0510311,0.21155143,-1.27553,-0.2485263,-0.18469542,0.09081356,-0.92759466,-0.8017026,-1.024839,0.13835675,0.511584,-0.6827018,1.0286415,-0.5698564,-0.504587,-0.4659871,-0.66475266,-0.40673125,-0.7498637,-0.16392931,-0.72300756,0.59098047,0.09135896,-0.33923113,-0.5821121,-0.93565124,-0.59036195,0.06301772,0.21984656,0.4791561,-0.7328238,0.46749088
115,treasure,394.72058,-9.240219,-1.070144,0.2557091,0.15906043,0.51707906,0.022087276,-0.8626173,0.70975995,0.47147617,-0.3640946,0.49152428,-0.27105916,-0.76206386,-0.06446795,0.75807756,0.08060211,-0.2732974,-0.01908461,-0.21600364,-0.022889208,0.09027383,-1.1074796,-0.30002508,0.4860018,0.28658587,-0.23669836,-0.7128565,0.20040536,-0.34920686,-0.07242318,-0.10925348,-0.29633728,1.1356725,-0.19715688,-0.14594515,-0.3658786,1.0082507,-0.6530698,-0.3653978,-0.08753766,-0.5252289,-0.5274334,-0.6899193,-0.074052244,0.64893144,-0.15694623,-0.8316677,0.06734642,0.894151,0.6519929,0.14623539,0.28328454,0.995574,0.6996313,-0.31142977,0.38289052,-0.11314622,0.3652669,0.34257624,-0.9571324,-0.21701698,-0.85788536,-0.31748244,1.1375446,0.7508593,0.007143603,-0.5271908,0.92362446,0.66377735,-0.29053906,0.19664423,0.8703417,0.48886523,-1.1782101,-1.4169676,0.42902267,0.31003794,-0.37228522,-0.82154757,-0.7773609,0.09674834,0.59136766,-0.010274084,1.0304862,0.004817926,-1.4071103,0.25988746,0.120168135,-1.1985215,-0.8419371,0.5653824,-0.28488055,-0.0086098965,0.4553329,-1.2206731,-1.0204226,-0.53296417,0.47530806,0.48664463,-0.9692602,0.5437511
116,treasure,436.2301,24.011818,-1.3779657,0.27538118,0.8686334,0.32946113,-0.4046153,0.112314105,0.21706262,-0.18873887,-0.061349772,0.45736027,-0.04035855,-0.12512554,-0.1844361,-1.0531366,0.18331255,-0.011564918,0.2615936,0.31936392,0.0828021,-0.6180786,-0.65450746,0.04982859,0.0997892,-1.0880059,-0.09214751,0.51003504,0.6808727,-0.40693042,0.14901695,0.099762656,0.27484304,0.9851965,-0.3123067,-0.34646466,0.09002245,0.11310646,0.4735588,-0.061596517,0.5539834,-0.15295234,0.985258,-0.23821597,0.39296594,-0.806949,0.47465408,0.5294239,0.74210864,-0.24822757,-0.6914298,-0.70666784,0.06534234,-0.7428547,-0.3717879,0.723757,-0.9274427,0.2435357,-0.63307124,-0.05700246,-0.3327547,-0.58607227,-0.41673476,0.19186129,1.1638587,0.14357594,-0.19986108,0.74912196,0.28406107,0.20295906,0.20204201,0.93814903,-0.30587927,-0.18384334,-0.61301965,-0.53109443,-0.7205472,0.18405169,0.42550737,0.2918384,-0.86266756,0.8336146,0.6863876,0.3824829,0.09463657,-0.37054703,-0.7219059,0.9751389,-0.018594168,0.23325697,0.31941545,0.5378065,0.56171,-0.58338255,0.51461476,-0.29116687,0.36606675,0.071563356,-0.10521286,0.3701838,-0.54822403,0.365376
117,treasure,443.54657,-11.619027,-1.0387901,0.30496153,0.24807028,0.61046076,-0.351095,-0.54911345,0.43047735,-0.47753617,0.6675781,0.67344356,-0.41746125,0.074112564,-0.541114,-0.057792686,0.72932357,0.2701486,-0.22315232,0.07285487,0.2524647,-0.11425675,-0.11829637,-0.0534601,0.0022278682,0.8519729,0.20224078,-0.0033893972,-0.841604,0.3891567,-0.1549251,0.3738395,-0.059297357,-0.052461073,0.9070526,-0.7108942,0.5125609,0.16489525,0.066798665,-0.09405678,1.2290169,-0.56312454,-0.8573771,0.5685447,0.29167828,0.15789995,-0.9333773,0.000987611,0.54040664,-0.056908485,0.22028685,0.18319263,0.97451645,-0.5169875,0.11986613,-0.22540723,0.0805953,-0.45540056,-0.08665419,-0.78368294,-0.14081292,1.2218615,-0.1346342,0.2564803,0.12574448,-0.7194649,0.50751835,0.2934358,0.84199136,-0.94681674,0.09714719,0.19804196,-0.061954625,0.07348162,-1.1126356,-0.08231499,0.42321172,-0.35151947,-1.3278613,0.79664713,1.2601383,-0.48370597,-0.041938424,-1.2008557,0.23091017,0.15960142,-1.2788377,-0.89753246,-0.17411944,-0.4555747,-0.61655813,0.4104603,-0.040357634,-0.89775324,-0.30240798,-0.7926975,-0.39107788,-0.19348474,0.2665911,0.45615962,-0.8832369,0.37815833
118,treasure,333.81516,21.760311,-0.87790376,-0.12244613,0.35136607,0.88187957,-0.018710308,-0.3799242,-0.21934485,-0.41305557,0.8171581,0.573857,-0.97734463,-0.7240057,-0.38794678,0.59746075,-0.53359914,-0.5227476,-1.2134188,-0.2706978,0.9869786,0.51737267,0.21175933,0.08037526,-0.6053088,-0.6511615,0.5089365,-0.84901977,0.12711851,-1.1621729,0.46374282,0.23121122,1.0690955,0.72324884,-0.25312984,-1.4698329,-0.5014186,0.50001544,0.84016687,-0.13179697,-1.2743497,-0.14102657,-0.48742583,0.053381186,-0.4730785,0.57986075,-1.5255126,-0.3433956,0.17904077,0.89234364,0.74803424,-1.1558464,-0.67945236,1.6944997,0.63560545,0.2803201,0.58941007,0.03385788,1.3389226,-1.1475517,-0.080397315,0.1547432,0.67324126,0.25337553,-0.7115148,0.4510855,-0.6714135,-1.0215878,-0.16028,1.4527748,-0.6341216,-1.0846184,-0.42021304,0.6167007,1.7125659,0.102036476,-0.5049744,-0.86934906,-0.4450283,1.0249572,-0.0030044357,-0.99098784,0.121231884,0.6638578,-0.79425776,-0.03556423,-0.19515797,0.74537694,0.69087005,-0.64806247,-0.412457,-0.8123251,0.26116887,-0.076983646,-0.833283,-1.0472862,0.17655678,-0.37352556,0.3386798,0.2748736,-0.9849719,0.6549122
119,bone,552.5126,8.499355,-0.6128059,0.48842913,-0.4230714,0.27998525,-0.023175526,-0.034451447,0.12818937,-0.09978426,-0.09190291,0.15101688,-0.22268432,0.08616151,-0.23263104,-0.10735932,0.33949152,-0.056516103,0.27642494,-0.010865864,-0.904274,0.15791425,-0.47622496,0.38599196,0.4377914,0.48195353,-0.19679229,-0.25781417,0.010078763,-0.29973534,0.21754801,-0.14109309,0.21154973,0.17433296,-0.29572433,-0.108937524,0.1465854,0.17396261,-0.3425041,0.2474912,-0.28296104,0.6311952,0.122272834,0.13725336,-0.09635422,-0.08401837,-0.18522713,0.08479383,-0.030943569,0.05535535,0.084922776,-0.068441175,0.12369292,-0.015465288,-0.0072736675,0.13372149,-0.17159636,0.118892156,-0.05453471,0.08428107,-0.0055828686,-0.049479865,-0.060425185,-0.101885915,-0.14054282,0.015499469,0.06341983,-0.30042127,-0.42838874,-0.10546498,-0.26326597,0.1522602,-0.007129399,-0.34941885,0.5653676,-0.14027604,0.14490807,-0.2618225,0.10366759,0.23167971,-0.045086354,-0.45533758,-0.1494731,-0.20720306,-0.35509893,0.44112116,0.22123937,0.08029349,0.20761304,0.15697867,0.14258361,0.36036298,-0.031776324,0.16149811,-0.28519857,-0.006799937,-0.4050858,0.09023766,-0.4512719,0.31242344,-0.5471983,0.48323277
120,bone,465.20273,15.322705,-0.8820186,0.56356776,-0.19529366,0.17753926,0.20713887,0.07173281,-0.22117788,-0.024597142,0.18147476,0.06520073,-0.12254082,-0.064105295,0.19556859,0.09718438,-0.3547783,-0.41797334,-0.46940333,-0.59761995,-0.7295358,0.027997086,0.5099774,0.45451942,-0.22412933,-0.07153419,-0.0816647,0.058265187,0.13655493,0.021713039,0.56311256,-0.0019153559,1.0642464,0.4517501,-0.14935729,-0.80311,-0.2119093,0.52912563,0.011724351,-0.40869108,-0.12132771,-0.3751745,-0.027003104,-0.057384778,-0.15305798,-0.30104914,-0.35964152,-0.46148133,-0.35766724,-0.4124572,-0.31082335,-0.20888676,-0.4235295,-0.052928396,-0.22437818,-0.14391631,0.29673746,0.13166575,0.3596245,0.13979724,0.42905802,-0.3911809,0.2864764,-0.073953725,0.61875695,-0.34267953,-0.37307832,0.5584227,-0.06686481,-0.029337505,0.19421192,0.25420514,0.25096875,-0.31820253,0.0564219,-0.01574782,-0.9459129,0.21655235,0.21069963,-0.039489765,0.25386903,-0.06153398,-0.21697338,0.08479383,0.12766668,0.17681797,0.07166746,0.0773801,-0.11633936,-0.08081693,-0.16695584,0.5550263,-0.23325509,0.3023418,-0.4029008,-0.15775815,-0.45773366,-0.16883594,-0.490393,0.13282338,-0.7462769,0.5112377
121,treasure,438.74786,27.331287,-1.150159,0.17982689,0.6691964,0.634164,-0.4103715,-0.36036012,0.2708611,0.34321767,-0.6336013,-0.28426987,-0.22261226,0.20606977,0.1868642,0.43525645,-0.13370605,-0.38584322,-0.72393435,-1.1163113,0.2853889,-0.20364356,-0.38961574,0.14182396,-1.1392658,1.0153679,-0.31059548,-0.12575634,-0.75777835,0.5664371,0.84151936,-1.5261225,-1.15828,0.16011676,0.39405406,0.30157647,-0.94872266,-0.4261261,0.022938902,0.48992488,-0.9815778,0.06905203,0.25703663,0.59740967,-0.6506457,0.35700893,0.103375115,0.591746,0.26834708,-0.19111383,0.31564173,-1.2868885,-0.015718583,0.5356965,-0.5704548,0.73831415,-0.31306657,0.57494485,-0.2615567,0.48347482,-0.024858397,0.46035036,-0.29878083,-0.16966361,-0.26449516,-1.4773228,1.0401032,0.32392693,-0.540512,-0.80145264,0.120604746,-0.4340461,0.1284802,0.66884285,1.1774179,0.111202426,-0.26534528,0.31928065,-0.15562287,-0.73044497,0.2522967,-0.29712647,-0.9413077,0.014473624,0.62070763,-0.22300959,-0.04000129,-0.6543046,0.24324346,-0.13478945,-0.40041482,-0.3682958,-0.8573622,-0.09104511,-0.17604934,-0.38065386,0.22503315,-0.18764956,0.106325276,0.45779386,-0.7557047,0.36724323
122,hook,404.23813,9.477318,-1.6637918,0.5364628,0.20585479,0.70355135,0.05819639,-0.3362974,0.74050736,0.03342783,0.7698995,0.44988328,-0.24888486,0.60891217,0.050863445,0.16064116,0.57044464,0.31121698,0.007611977,0.10625322,0.037288733,-0.75862616,0.7079537,-0.8371933,0.5082332,0.106184594,-0.2703627,0.06697307,-0.051993936,-0.03785017,-0.37462386,0.8980227,-0.19341247,1.148853,0.27613464,0.43813092,-0.059230216,0.2416451,-0.37728512,-0.6932039,-0.5471047,-0.69189227,-0.23094508,-0.2402797,-0.26792008,-0.24024232,-0.96361107,0.47761515,0.50351596,0.09435812,1.1412021,0.16919196,0.7390832,0.44855273,1.138124,-0.23305774,0.23096499,-0.39058384,-0.9242563,0.51431394,-0.064128205,0.32608187,-0.03359503,-0.29764402,0.61214167,-0.14080288,1.037505,0.17976803,1.1502988,0.103342555,0.98832566,-0.0038783853,0.27647933,0.15959024,-0.4390918,0.08879251,0.15165971,-0.2591331,0.8768036,-0.7801622,0.03631813,-0.6502231,-0.48446846,-0.1717961,-0.042658452,-0.63361496,-0.15704896,0.039003197,-0.12713219,0.66723794,-0.89395446,-0.4595624,-0.997548,0.09130958,-0.24701513,0.4344398,0.39258242,-0.0726362,0.16095807,0.72077614,-1.3833778,1.0257587
123,treasure,472.83768,-11.67533,-0.9622196,0.33507264,0.16745274,0.54869854,-0.15636599,-0.5182524,0.52951694,-0.2626858,0.037595645,0.84910285,-0.2083861,-0.050824124,0.17308965,-0.7978894,-0.34793338,0.7531879,-0.1551588,-0.092614874,-0.056481205,0.36720103,-0.0035117578,0.3537469,0.7794642,-0.5289841,-0.18251726,0.090908125,0.009253255,0.24760081,0.24091075,0.69780767,0.3344336,0.2468869,0.45653465,-0.4059436,0.6935538,-0.47812197,-0.07315553,0.32677606,0.7155808,-0.30997044,0.07410188,0.25765342,-0.19789873,0.1299373,-0.63725644,-0.24878396,0.21692288,-0.071218185,0.16656104,0.5881837,0.79183203,0.30622762,0.21936674,0.019404614,0.20629518,-0.6318744,-0.007371331,-0.27988094,0.2631529,0.739393,-0.20720454,0.52753943,-0.16855723,-0.5435617,-0.36299598,-1.1405468,-0.38196552,0.06100994,0.22708221,-0.3504082,0.02269524,-0.06602177,1.5322595,-0.007910042,0.30449945,0.032435853,-0.16326158,-0.33905298,1.1657804,0.63962483,-0.14657128,-0.26084182,-0.123934805,-0.08032324,-1.0457195,-1.1598552,0.044982877,-0.32829097,-0.8396198,0.3190539,0.046909332,-1.0948137,-0.48532596,-0.40207,-0.23976041,-0.23304702,0.30263254,0.5317584,-0.95060635,0.3074607
124,treasure,431.87146,-32.202904,-1.040118,0.03881893,0.45830044,0.7445859,0.04793268,-0.76613444,1.3890564,0.7017664,-0.229906,0.82041556,0.6140177,-0.16695747,0.25150454,0.46660936,-0.03677929,-0.030527819,0.6350193,0.1540753,-0.75266206,0.650499,-0.60915285,-0.6129033,0.56290984,0.8411219,0.21757571,-0.8842508,0.008218953,0.8589681,0.14223574,-0.6882894,0.5238339,-0.7272981,-0.607626,-0.14768097,0.48292214,1.282994,-0.2940082,0.48141077,0.8780257,-0.17146847,0.37438318,1.0817603,0.38374704,-0.1219782,-0.72743934,0.2808361,-0.50535667,-0.15426439,0.8148224,0.27000996,-1.1315583,0.021902215,-0.38925895,0.22001271,0.57214946,0.24382262,0.36408314,-0.4167018,0.19658707,-0.27310407,0.5335376,1.0161946,-0.10736857,0.18221611,-0.38475195,0.52989936,-0.14743485,0.0026663982,0.38328502,1.03286,-0.04923172,-0.46457598,0.83600074,0.40310025,0.5392762,-0.11127984,-1.1798738,-0.17914104,-0.66894275,0.56689763,-0.08530369,-0.642617,-0.90910286,0.97931385,-0.5334079,0.34472454,0.45529282,-0.2361041,-0.40840447,-1.4038279,0.24726596,0.68980205,-1.0944792,0.585012,-0.26863945,0.6373699,0.59889215,0.26115063,-1.0352274,0.57209665
125,hook,403.6213,-25.898172,-1.2886692,0.13524581,0.2504612,0.32686177,0.30833662,-0.44759363,-0.6827766,0.10024424,0.78476554,-1.4802074,0.066527106,0.009696145,0.1880921,-0.65749896,-0.30238828,-0.7762575,0.24314477,-0.7235162,0.36502513,0.4330622,-0.6082892,0.090369724,-0.09617494,-0.24072534,-0.20792978,0.20784467,-0.35729328,-0.26051557,0.092128746,0.008186644,0.033855587,0.31671318,0.029448183,-0.118817285,0.31380314,-0.25393602,0.20759077,0.4103632,-0.60707086,0.40964568,-0.48624066,-0.10118308,-0.28806427,-0.28273538,-0.39285305,0.42495516,0.033256087,0.30578372,0.50580084,0.10454857,-0.20802106,0.26149976,-0.06797434,-1.037475,-1.1495435,0.14001341,-0.5761487,0.28571242,-0.4851483,0.20655493,-0.09404415,0.5452695,-0.40689552,0.1414992,0.6608924,0.44367582,0.32292348,-0.23123094,0.8601071,0.51607406,0.8505617,0.16691917,0.9684654,-0.22154774,-0.050577424,-0.46326113,-0.6373788,-0.4042968,-0.29754502,0.076040715,0.60287935,-0.019875592,0.61659235,0.16447441,0.09621877,0.26174954,-0.786756,0.46574274,-0.73921806,0.6224327,-0.37457746,0.081802264,-0.20229688,-0.00636613,0.3020151,-0.46951145,0.6035685,0.7943297,-1.2207282,0.7466619
126,treasure,381.9863,22.266172,-1.2884012,-0.0124077145,0.93657357,0.767633,-0.74237365,-0.3173773,0.5256335,0.035253692,-0.5387924,-0.09966756,0.5875411,-0.7812747,-0.7017433,-0.0757284,0.5704136,-0.37572974,0.16038997,-0.7593599,0.45019835,0.042517234,-0.5057698,0.87025994,0.2248737,-0.09747972,0.27277824,-0.28005865,-0.19206695,1.0358202,0.26654822,0.23729055,0.3228421,-0.07859664,0.4307697,-0.3047894,-0.15247606,-0.014065381,0.2315801,-0.20264149,0.48502746,-0.742743,-0.33614433,-0.40734518,0.5619872,-0.7746152,-0.1386152,-0.5397494,0.59751564,0.041681793,-0.073427156,-0.12052228,-1.3071672,-1.039079,0.049789365,0.32481307,-0.41645876,0.8573773,-0.30944625,0.794104,-0.5961699,-0.33705103,-1.0033616,-0.29904303,0.8583018,-1.1008945,-0.49326062,1.0284015,-0.573483,-0.11645233,-0.24136597,0.029297894,-0.8905699,-1.1682787,0.3423029,0.18450026,-0.1283505,-0.08990391,0.54605,0.33142784,-0.38015646,-0.80268395,0.7121424,0.22508454,0.1202649,-0.48011112,-0.19736615,-0.04614351,0.8302161,0.73982036,0.080513254,0.19895297,0.60307515,-0.50174904,0.24384493,-0.84744287,0.43157563,-0.0539409,0.04124212,0.30237865,-0.6752756,0.5502263
127,treasure,470.0879,-22.849398,-1.0404701,0.2245667,0.37967914,0.6741115,-0.2719796,-0.16810183,-0.4383846,0.1647443,-0.34252423,-0.8949225,0.7158079,-0.13371725,-0.15932274,0.2184356,0.09205392,0.24737138,0.66664267,0.08270461,-0.29054725,-0.78695107,-0.24438687,0.7640059,0.033880766,-0.6172679,-0.1431165,0.39238295,-0.78454405,-0.14903907,-0.008626637,0.2046314,0.34899366,-0.052777495,0.81953645,-0.025569057,-0.12710118,0.3567699,1.0822322,-0.4533039,0.40622455,0.16785368,0.027844891,0.50419533,-0.14723921,0.1281208,-0.65498513,0.7668869,1.0484883,-0.32223067,-0.18919934,0.38391158,-0.31185392,0.48027077,0.26130024,-0.057509925,0.28709665,0.8514306,0.32248658,0.33287707,0.11379233,0.41604948,0.70893866,0.21443819,-0.036966152,-0.15146188,-0.82055634,-0.67078924,0.4834062,0.19335036,0.27112854,0.7489262,0.060469687,0.55610245,-0.10294738,-0.406532,-0.6608654,1.039783,0.3160481,0.5632052,-0.2553755,0.058429122,0.673047,0.7195795,0.14846501,0.48447135,-0.48370975,-0.22778344,-1.478592,0.6183732,0.21363582,-0.051063467,0.13037716,0.14586712,0.70325595,1.3566365,0.43304625,-0.37583086,0.23445961,0.23798493,-0.9081269,0.45643383
128,bone,458.54285,-16.078281,-0.80937856,0.52779,-0.14261094,0.17557858,0.13512185,-0.10660363,0.28551844,-0.13263837,0.38273108,-0.048243344,0.34508267,-0.13311538,0.24599007,-0.25439772,-0.22650306,-0.154966,-0.07858599,0.1905351,-0.34770492,-0.33535868,0.25146675,0.5433734,0.35419083,0.009392551,-0.3230402,0.34709105,-0.5636294,0.74543786,0.06565664,-0.7941276,0.14875057,0.08492093,-0.08845721,-0.047327857,-0.015414093,-0.25295135,-0.09162959,-0.30392057,0.49197176,0.015893484,0.13944945,0.13787583,0.5566456,-0.11954554,-0.3127712,0.1880245,-0.055349924,0.1415452,-0.28159547,-0.4734346,-0.4019117,-0.13716032,-0.20661823,-0.022193655,-0.10609155,-0.12865753,0.026616896,-0.08284961,0.0049001565,0.19440705,-0.35332704,0.16083252,-0.30624482,-0.3301209,-0.08264433,-0.07617986,0.12154889,0.45524123,0.29821584,-0.30346635,-0.2752665,0.5560028,0.042728458,0.25317904,-0.05254362,-0.22237843,0.47096065,0.41864273,0.23866607,-0.2146379,0.73895395,0.10461262,-0.4044543,0.08737778,-0.00838675,-0.14669736,0.24930924,-0.16884774,-0.5955001,0.34553272,0.07694319,-0.040188186,-0.15330157,-0.03767458,-0.02507163,-0.2744863,0.09613121,0.35407647,-0.8427082,0.31646374
129,hook,306.13293,-5.264861,-1.7310953,0.17200351,0.7560162,0.9454671,-0.11798166,-1.340274,0.8131143,0.5985367,0.88896173,0.08370125,-0.20045455,-1.0241655,1.2606163,0.46308193,0.09276916,-0.31369165,0.93951696,0.36723486,-0.34145644,-0.017600205,-0.65977573,-0.0147096515,-0.95705914,-0.4854302,0.65708387,-0.3575824,0.65152293,0.16948305,0.11905075,-0.3256722,-0.015164547,0.2841201,-1.3936226,-0.15428293,0.09503241,-1.1502974,-0.14949872,-0.527882,0.06387653,-0.55820733,-0.7117273,0.012571491,0.113254845,0.075908355,0.2957324,0.26188457,-0.32006457,0.18392867,0.19925803,1.4318726,-0.24880697,0.6538893,0.5322262,0.1988494,1.1418602,0.5980119,0.7485813,0.34248868,-0.73012626,0.81141305,1.0058638,-0.67243433,-0.11141468,0.5011814,0.5821176,0.69455546,0.042240668,0.18394677,-0.77900153,-0.19197704,-0.8852606,0.010245761,-1.1817265,-0.6555513,-0.27928296,0.70943,0.046935886,-0.023062872,0.935808,0.7411695,-0.22458842,-0.19820923,0.9165313,-0.24036516,0.33624485,-0.32694817,0.067570455,0.12771207,-0.38412294,0.25267702,-0.095716804,-0.62603474,-0.95504797,-0.6864455,-0.4321372,0.09082543,1.4067425,1.0236672,-1.9049699,0.7998764
130,hook,281.70584,-5.0846562,-1.4915444,-0.33484894,-0.2090117,0.60114586,1.1081914,0.36101535,0.8628491,0.036943708,-0.49885657,0.0062494664,1.8727088,-0.05234386,0.2624725,0.41648793,1.3097527,0.81228805,-0.4784855,0.81089085,0.48501086,-0.71473145,0.42782247,0.06844234,-0.5233176,-0.12622316,0.9688216,-0.3716068,0.56813043,0.08528886,-0.19362189,0.0626101,0.70770717,0.89341766,0.14194947,-0.4782353,-1.0264698,0.7759746,0.0026987435,0.15606456,-0.7889071,-0.28502628,-0.93936735,0.0060744276,0.5241702,0.9693194,-0.22904415,-0.334312,-0.9072307,-0.3679648,-0.06632094,0.86141473,-1.0153824,-1.1738528,-0.16156286,-0.35436264,0.74516654,0.13710539,-1.7290213,-0.46395501,-0.06661201,0.81341255,0.14288062,1.1525972,0.44308117,-0.0062465807,-0.24088912,-1.0956017,0.010233406,-0.866481,1.0543364,0.6581951,0.50994205,-0.26465315,-0.5021963,-0.66986084,-0.9784468,1.1895332,-0.13180035,-0.52021354,0.013528047,1.9175189,-0.26146394,0.032294814,0.20792599,1.0041751,-0.24705464,1.0613108,0.53200907,0.44094595,-0.010301392,-0.28056243,0.13274759,0.597868,-1.1071417,0.70846474,-0.20400113,0.27463487,1.710023,1.0552137,-1.7351958,0.69533086
131,hook,336.21332,-34.958317,-1.5589362,0.008577281,0.6454817,0.51940906,-0.87083477,-0.23548116,0.6160467,-0.7589079,0.6379183,0.21774709,0.25863934,-0.9128214,-0.25328648,-0.002118804,1.1972904,1.2616078,-0.2637478,0.9609243,-0.1771654,-0.41624337,-0.5123107,1.0968398,1.5013994,0.040169425,0.52188736,0.5117078,-0.5731355,-0.22502886,0.4253553,0.25414225,-0.11602341,0.17694058,0.17858918,-0.6220428,0.535423,0.2809727,-0.06790932,0.8312845,-0.13479824,-0.24921416,-0.26446557,0.11945652,-0.13830878,0.4211195,0.0102601,0.27927402,0.802201,-0.23908995,0.49263978,-0.53621817,-0.6856868,0.8491963,0.037606053,0.807238,0.16504286,0.19103858,0.23905894,0.28164333,0.12506144,-0.07863697,0.68391204,-0.27877593,0.21183398,-0.7790201,0.89053863,0.06013515,-0.35672313,-0.519675,-1.0125443,-0.29307482,-0.88725066,-0.03398476,0.92193294,0.17246296,0.50186235,-0.6830439,1.1112057,0.11114625,0.38010612,-0.51570904,0.2406146,-0.5091382,-0.09131503,-0.44223818,-0.81560415,-0.022504667,-0.80968964,-0.17988296,0.41267768,-0.131471,1.0745498,-0.35203704,0.68042046,-0.27725738,0.37308517,-0.13982715,0.57911885,0.7017615,-1.2003434,1.013968
132,hook,319.27545,-18.84133,-1.3024226,0.047243264,0.43956167,0.15521987,-0.5562428,0.76148313,-1.1255598,-1.3645147,-0.6429492,0.36521608,-0.04770244,0.49203995,-0.16682725,1.2338347,-0.31317982,-0.37463006,0.8924362,-0.02606121,-0.0047190078,-0.8249265,0.39207643,-0.57969904,0.6925623,0.26907372,-0.39031288,0.23405541,-0.02022332,-0.89529693,0.7812366,0.5195693,0.2924476,0.60914475,0.9348453,-0.6963493,-0.31504813,-0.57161844,0.08645295,0.3711543,0.6383465,0.21632251,-0.5495677,0.48063496,-0.9862108,-0.1839399,-0.597007,-0.11316135,-0.23341793,0.1484517,-0.13078722,0.42071876,0.558619,-0.35752243,-0.45187908,-1.0255057,0.22143812,0.4795373,0.80503434,-0.23393685,0.38240522,0.32202905,-0.9251849,-0.25167695,-0.40248212,0.54487294,1.1209538,0.0558683,0.03951214,-0.46890047,-0.4516087,0.45900443,0.042061154,-0.25459182,0.5447601,-0.36713514,0.85241205,0.11148093,0.06845459,-0.6801911,-0.2816603,-0.21264566,0.37813753,0.110847525,-0.36296552,0.4676349,-0.8406525,0.26166162,1.1087332,-0.22408228,0.119599395,-0.29050663,0.16963825,1.8771179,0.35525635,0.39199877,-0.09042736,-0.46802807,0.9760015,1.0198407,-1.7226617,0.9588584
