,iexp,character,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17
868,999,daisy,-0.09791557,-0.22544977,0.5016381,-0.19683422,0.097224064,-0.05419142,-0.07081312,0.14733987,-0.2652366,0.13738203,0.12529035,-0.70946145,-0.019557184,0.12979424,-0.0062449253,0.1936781,-0.021998316,0.5142101,-0.18996622,0.06059941,-0.2737603,-0.027625121,-0.1805006,-0.39750135,-0.08359015,-0.24256685,0.18632342,-0.21081021,-0.23223688,0.061731756,0.18389523,0.11054647,-0.16878356,-0.0123200985,-0.13476376,0.27926517
869,999,daisy,-0.051322266,-0.17142236,0.2245836,-0.23432341,-0.6675509,-0.08529232,-0.1651653,-0.09533769,-0.21956113,-0.074893445,-0.31120795,-0.6327435,-0.24051364,-0.12021671,-0.26464498,-0.16860054,-0.23185398,-0.23703271,-0.11134892,-0.23730941,-0.0011338056,-0.2866219,0.26673636,-0.0452919,0.17493506,-0.029368756,0.0047432585,0.19966318,-0.14413631,-0.4351872,-0.1759574,0.012460544,0.21408708,-0.27125221,-0.40877286,0.18873225
870,999,daisy,0.24404289,0.10751585,0.17423944,0.23853356,-0.20063724,0.6180075,0.195887,-0.08547737,0.27306375,-0.11303744,0.34134528,-0.010969456,0.20687746,-0.0031591041,0.24583486,0.004780485,0.32913974,0.024511553,0.15026578,0.23965982,0.05832396,0.36940143,-0.33489898,0.37815917,-0.30034378,0.16090798,-0.35713616,-0.18997201,0.23383431,-0.29033038,0.11253118,-0.32458776,0.28212154,0.15949056,-0.21157049,-0.21711312
871,999,mickey,0.028625868,0.30351815,-0.2214119,0.44272304,-0.7762052,-0.43217176,0.20941609,0.050093267,0.26508626,0.0927804,0.47783086,0.2998076,0.15899451,-0.03555029,0.2019653,-0.027852325,0.28545365,0.054694247,0.057972215,0.037713166,-0.04804446,0.06077834,-0.23903699,-0.45137933,-0.05482991,-0.122946054,0.25424767,-0.29052395,-0.12730634,0.18235907,0.28549388,0.15904248,-0.3740887,0.24503265,-0.24443753,-0.5844973
872,999,daisy,-0.38943145,-0.3230794,0.20541911,-0.18563934,0.6803336,0.03329348,-0.1538263,0.422413,-0.5393532,0.31894693,0.11288734,-0.056292906,0.185749,0.15905324,0.25211024,0.26373914,0.13887307,0.6966959,0.14373754,0.038374744,0.20371573,0.074055575,0.14579865,0.2326179,-0.020584587,0.11410788,-0.18122739,0.012833361,0.23658982,-0.1490264,-0.029992815,-0.16760206,0.2470874,0.053306326,0.10057071,0.10524821
873,999,daisy,-0.1069553,-0.15857576,0.32316795,-0.18722549,-0.42950666,-0.16636758,-0.14327466,0.06744561,-0.26341322,0.08837584,-0.13661957,-0.64981866,-0.19423863,0.044638876,-0.22138494,0.049502403,-0.24836628,0.14787033,-0.23279697,-0.12989682,-0.19965503,-0.25403133,0.15185526,-0.32684487,0.11273534,-0.2021755,0.18645215,0.055333797,-0.26348233,-0.28712928,-0.034201566,0.14235295,0.0078109927,-0.24696746,-0.29661292,0.2451067
874,999,daisy,-0.37696686,0.0071222903,-0.16465417,-0.40696347,0.031165136,0.5959895,0.031269383,0.3855424,-0.12954928,0.46280786,-0.66232276,0.15260756,0.23347118,0.25421646,0.27310017,0.31602904,0.34424698,0.4430297,0.13819394,0.23756878,0.14452916,0.27599052,0.058627225,0.48709166,-0.122911334,0.19635153,-0.2794214,0.09162312,0.1807646,-0.13677134,-0.09634004,-0.20480053,0.26640972,-0.0047554206,-0.06556839,0.14223474
875,999,daisy,-0.3879349,-0.009815399,-0.16549931,-0.42774066,0.03834731,0.5885899,0.010657909,0.37915903,-0.15526448,0.45571652,-0.691822,0.13390397,0.20960355,0.24280484,0.2476687,0.30044675,0.3247342,0.42043892,0.12781836,0.214142,0.14151162,0.25422335,0.030109111,0.4553276,-0.11308174,0.18553251,-0.26771837,0.07416345,0.13349916,-0.07810241,-0.08413291,-0.19878341,0.23629709,0.011584816,-0.10165487,0.22700894
876,999,mickey,0.2212602,-0.13391145,-0.2866138,-0.07886875,-0.20535773,0.23005892,-0.26477832,0.011211062,-0.026655098,-0.32522985,-0.6528726,0.16881342,0.1246304,0.20345235,-0.008521835,0.36452436,-0.41902965,0.039843157,0.048869077,0.021840004,-0.045266077,-0.015378694,0.25459117,-0.4653986,0.037029922,-0.32255024,0.5027515,-0.31655517,0.005136714,0.04024878,0.34781978,0.2789893,-0.28914616,0.0712613,-0.22225925,-0.29618362
877,999,daisy,-0.12764268,0.1505223,-0.030518683,0.5500242,-0.26131207,-0.03696382,0.50378686,0.42138672,0.11759188,0.37352243,0.5401261,0.5983036,0.47550085,-0.08135151,0.71359515,0.12371062,0.2167071,0.89291054,-0.1641427,0.08045891,-0.39221317,-0.124968395,0.20361412,-0.51641375,-0.2796642,-0.35273844,0.041687105,-0.23471299,0.75200576,-0.34298882,0.16633406,-0.0006771812,0.32348174,-0.080380276,0.4903835,-0.16421737
878,999,daisy,0.05894324,-0.14576362,0.09718395,0.49554121,0.24799515,0.5307836,0.07844239,0.30294642,-0.14370668,-0.010846749,0.6179471,0.6660421,0.5124747,0.054812305,0.56674725,0.22217607,0.08862747,0.5521435,0.42742178,-0.010846912,0.46735048,0.00963864,0.62419635,-0.045741856,0.18621556,0.13928542,0.16762234,0.15234138,-0.11012152,0.07019485,-0.06689849,0.114948876,-0.11420657,-0.06825268,0.036818333,0.07537166
879,999,daisy,0.0050281007,0.048588816,0.124326944,-0.4414265,1.0998299,0.07752773,0.22549132,-0.08148379,0.2886505,0.013078108,0.21044298,-0.59424686,0.44380462,-0.2496525,0.4842395,-0.24525002,0.9752859,-0.36283195,0.5773169,-0.09779265,0.64769036,0.05754447,0.61634344,0.19318782,0.1520261,0.37869695,-0.03045463,0.3534734,-0.80155385,0.23070422,-0.3603599,-0.021868864,-0.3557019,-0.5092874,0.625408,0.23294419
880,999,daisy,0.31955636,0.58236194,-0.5229618,0.14096875,0.53238803,0.363375,0.09628835,-0.419386,0.7289806,-0.14460988,0.031698525,0.650353,-0.21833728,0.2492947,-0.37539276,0.023236848,0.107587405,-0.62577856,0.083699875,0.51002645,0.022008985,0.6459893,-0.30264297,0.93778217,-0.0868049,0.44787487,-0.17105305,0.39591372,0.20980483,0.48310307,-0.23831049,0.06427345,-0.20104297,0.17057557,0.0892714,-0.69496614
881,999,daisy,0.117430605,-0.16285928,0.21525614,-0.17893222,-0.5072508,0.22110225,-0.06986777,-0.26364514,-0.044395775,-0.27555433,-0.20783561,-0.51524204,-0.11439876,-0.24928656,-0.10872917,-0.3187425,-0.008950354,-0.46886083,0.102360845,-0.17525144,0.2062063,-0.09246747,0.14646569,0.33891693,0.06798186,0.18642882,-0.27268755,0.17489329,0.12736958,-0.46696728,-0.18417035,-0.21401557,0.4054185,-0.102264166,-0.39400226,-0.035985023
882,999,daisy,-0.4699097,-0.12223359,-0.25097755,-0.70414597,0.3731934,0.6130711,-0.068137184,0.3023944,-0.2418523,0.39468315,-1.0175258,0.07551014,0.16665483,0.1653572,0.23319061,0.20360391,0.4182052,0.34829056,0.17135319,0.22653395,0.15690146,0.33993566,0.07024969,0.47928315,-0.20378056,0.24978012,-0.37017196,0.063116185,0.25870103,-0.7332352,-0.09064896,-0.30864426,0.42040277,-0.14288677,0.0881882,-0.4762779
883,999,daisy,-0.35707983,0.022755934,-0.1571892,-0.38568053,0.029609341,0.6121362,0.05656522,0.38100412,-0.09638499,0.45882282,-0.62552893,0.16261515,0.25998676,0.2558518,0.3030684,0.32040516,0.3737089,0.45537528,0.15418229,0.2598818,0.15060356,0.3002268,0.08890017,0.51113385,-0.13503006,0.21019284,-0.29019552,0.10873649,0.21239454,-0.20641576,-0.10889026,-0.21131161,0.29156485,-0.03133476,-0.026607558,0.052173283
884,999,daisy,0.3782585,0.07311064,0.16106911,0.6393965,-0.44764388,-0.4662849,-0.18913984,-0.31281298,0.044042565,-0.34991762,0.6492135,0.029210456,-0.54861265,0.26858452,-0.63548326,0.13595444,-0.7872544,0.015720708,-0.42227086,0.44615367,-0.516088,0.40876713,-0.47390357,0.2664158,-0.2233231,0.20770304,-0.13656546,0.3989993,-0.783497,0.5275114,-0.36424387,0.1568235,-0.5490754,-0.31060767,-0.14915223,-0.22129484
885,999,mickey,0.24919803,-0.053591542,-0.52600867,0.10992791,0.7862285,-0.33703017,-0.50771886,-0.2660152,-0.06864892,-0.4829849,-0.2205117,0.6825501,-0.32489413,0.27089685,-0.5796975,0.20722605,-0.7869741,-0.43085623,0.07996738,0.01928111,0.15037595,0.078299634,0.112183236,0.118007936,0.30139983,-0.017361678,0.4052736,0.050509874,-0.17315301,0.20572484,0.13989498,0.27321061,-0.18554205,0.14771251,-0.50362396,0.2619294
886,999,daisy,-0.1345891,0.053027388,-0.12767835,-0.14745976,0.39188388,0.2229825,0.09324633,0.09324184,0.031379458,0.16535795,-0.210508,0.18016195,0.07863702,-0.059041865,0.101062655,-0.034619916,0.11987692,0.06584137,-0.019060558,-0.14949468,-0.053950135,-0.23448189,0.0800426,-0.6821961,0.17261752,-0.24755709,0.47493413,-0.1406821,-0.4103577,0.19988824,0.19676387,0.33915925,-0.40365005,0.05568,-0.64718413,0.022538817
887,999,daisy,0.2068464,0.19669098,0.110967115,-0.0041607623,-0.19486602,0.9637151,0.34939831,-0.39124084,0.4555448,-0.15989056,-0.033375867,-0.004693312,0.051192936,-0.28628254,0.19537416,-0.46423745,0.78180754,-0.4286416,0.23864706,0.31636035,0.11392381,0.6261092,-0.7679037,0.27422288,-0.41704512,0.53398657,-0.5014337,-0.02858999,-0.404664,0.19238119,-0.09526096,-0.30467597,-0.41383314,0.022951622,0.7169424,-0.10983352
888,999,mickey,-0.68725604,0.16407529,-0.34386942,-0.759707,-0.5033367,0.6751077,0.14387502,0.55562854,-0.09503813,0.87199044,-1.2574599,0.13214535,0.18538153,0.27120724,0.23402843,0.29991567,0.43912956,0.3949271,0.011143794,0.12428582,0.0922075,0.034583755,0.14036283,0.5812275,0.060310192,0.121049404,-0.20467491,0.22805159,0.88948244,0.47299623,-0.17465934,-0.059983328,0.28954262,0.30748093,0.6043261,0.081894316
889,999,mickey,0.03241547,0.21059611,-0.14181,0.28599462,-0.70868796,-0.34230384,0.17432424,0.009104079,0.22530364,0.055417925,0.35790977,0.16216934,0.10529765,-0.014681972,0.14424698,0.015237799,0.19635127,0.17906249,-0.081658065,0.072153196,-0.2676292,0.04071859,-0.30300644,-0.68118787,-0.12956168,-0.30163258,0.36581528,-0.42504367,-0.023674408,0.0042669177,0.41297227,0.21283807,-0.34477317,0.19612913,-0.070619844,-0.41043204
890,999,daisy,-0.16830397,-0.2152526,-0.19655898,-0.36020163,0.37711254,0.27651736,-0.46092874,0.1168573,-0.39153343,0.033009548,-0.7140606,0.15578066,-0.3278208,0.45777422,-0.45641825,0.4648509,-0.6298608,0.24769048,-0.22845404,0.31450608,-0.19409756,0.29741657,-0.18147445,0.76925087,-0.13499685,0.12815678,-0.30144104,0.17238747,0.63258713,0.19348954,-0.1496867,-0.12115803,0.25515026,0.19415107,0.31178194,-0.2671781
891,999,daisy,-0.5238402,-0.16216955,-0.025762785,-0.71329886,0.53889775,-0.13602403,-0.15356487,0.20547985,-0.37833947,0.39792773,-0.63693124,-0.36956707,-0.053695906,-0.022616426,-0.052563466,-0.10213322,0.25251645,-0.13285893,0.23128504,-0.24423502,0.4847932,-0.19580796,0.15653872,0.6328902,0.40226075,0.2567817,-0.09938386,0.28875175,0.480957,0.65114754,-0.15393654,-0.0032030435,0.25397027,0.5825947,-0.75321305,-0.006794836
892,999,mickey,0.2362855,0.1618356,0.03854223,0.32918864,-0.34742883,0.40116012,0.15145274,-0.17114234,0.26594165,-0.15678504,0.38692933,0.122537054,-0.017107725,-0.123578995,-0.011052491,-0.1504323,0.007341103,-0.25685522,-0.08682929,-0.024217952,-0.12064471,0.009874097,-0.6188121,0.27384967,-0.18634208,-0.12382388,-0.28128597,-0.43905437,0.9767519,0.21540149,0.33886725,-0.29781362,0.45830244,0.71583945,0.11483154,-0.0105096605
893,999,daisy,-0.65150553,-0.110811755,0.06406839,-0.40739518,0.30781636,-0.13014264,-0.004322001,0.2059779,-0.45809677,0.5792149,-0.36016595,0.20426549,-0.34721133,-0.10507628,-0.20662214,-0.25098845,0.14026505,0.28735223,-0.30001712,-0.13057569,-0.2226162,-0.12999967,-0.79250395,0.030984532,-0.05624866,-0.006236525,-0.27946737,-0.17827314,0.5484606,0.49404523,0.10517503,-0.16854334,0.12676206,0.589858,0.33206862,-0.046594795
894,999,mickey,-0.24840829,-0.37061325,0.13148734,-0.21679688,-0.31529266,0.12865624,-0.2862996,0.20313679,-0.5548714,0.07928793,-0.6170584,-0.09830818,-0.1092942,0.13841818,-0.08875389,0.17669608,-0.35445783,0.47242182,-0.03455788,0.009541199,-0.014590288,-0.029616874,0.31416717,-0.3401167,0.14252615,0.03487082,0.28512082,0.2416946,-0.3978504,0.20077312,-0.15310362,0.3092484,-0.4517453,-0.26758495,-0.09686976,0.12946749
895,999,mickey,-0.001724798,-0.30016753,0.03882586,-0.08062825,0.37938464,0.13977511,-0.45085287,0.2249549,-0.42882505,-0.07850574,-0.27050212,0.0023023903,-0.05780678,0.37901464,-0.24738385,0.51684475,-0.74115324,0.2936279,-0.086920835,-0.07255885,0.049744446,-0.17410773,0.42731282,0.38859734,0.119793996,-0.21430108,-0.06431224,-0.03747886,0.57873565,-0.7452454,0.034288317,-0.19412938,0.7562907,-0.10068634,0.21360575,0.1978198
896,999,mickey,0.27327174,-0.1730337,-0.41300097,0.16933084,0.84995645,-0.32539916,-0.5562982,-0.18791685,-0.18638755,-0.5302973,-0.0971763,0.617812,-0.22238998,0.27104717,-0.47727966,0.27767026,-0.8321134,-0.28981712,0.12430978,-0.050141633,0.20867936,0.0042846673,0.22184749,0.019329544,0.2980061,-0.08938574,0.41621342,-0.05041058,-0.1604958,0.07509874,0.19191091,0.2215635,-0.13333906,0.105603814,-0.41497198,0.2844164
897,999,daisy,-0.16408338,0.028277593,-0.13546187,-0.20202366,0.39686942,0.32106167,0.07122698,0.1384445,0.0020345189,0.1936046,-0.29090413,0.18140662,0.13617173,0.0112062385,0.15899146,0.042572137,0.19000365,0.1343666,0.07450242,-0.04867948,0.047050465,-0.08986369,0.07875165,-0.4429008,0.14584231,-0.106220074,0.3802882,-0.05587155,-0.39191616,0.41770065,0.1212661,0.30248824,-0.45470035,0.104011685,-0.6111961,-0.07332909
898,999,mickey,0.79180455,-0.087571524,0.21040027,0.64341176,-0.79297817,0.63999426,-0.3099699,-0.52488405,0.12393763,-0.8934491,0.27075264,-0.18828285,-0.369296,-0.0016222049,-0.57263184,-0.048264496,-1.0574231,-0.7157538,-0.096786864,-0.0782761,0.011629,-0.10859471,0.37078437,0.25761393,0.19797279,0.09212268,0.04051594,0.39616853,-0.10157773,-0.06491704,-0.31974238,0.12781914,-0.041524306,-0.28444588,0.28782272,-0.34219244
899,999,daisy,0.04238087,0.29896736,0.5173715,0.20965783,-0.19646658,0.36780566,0.3881364,-0.12422836,0.3738322,0.2640953,1.0957779,-0.13836193,-0.0073409104,-0.05752146,0.0046768873,-0.1589279,0.4088278,0.32756642,-0.1804609,-0.014775664,-0.33919695,-0.20098747,-0.053373564,-0.7407655,0.19136703,-0.39289367,0.69702834,-0.067425005,-0.056853473,0.57664925,0.21828905,0.541826,-0.49668437,0.0034153687,0.7369759,0.3908995
900,999,daisy,-0.1638129,0.031428076,-0.13520582,-0.1988516,0.3967014,0.3115345,0.0754794,0.13643678,0.004956772,0.19445373,-0.28596252,0.18154298,0.1324288,0.002578891,0.1556904,0.033998244,0.18546808,0.1290915,0.064613946,-0.06314377,0.036176622,-0.11045924,0.0806703,-0.47825795,0.15187214,-0.12685938,0.39728948,-0.070089094,-0.38683346,0.38828695,0.13566779,0.31001893,-0.44752893,0.1048559,-0.6298801,-0.07069156
901,999,mickey,0.13041781,0.13728297,-0.06302768,0.015531113,0.76144135,0.12205708,0.22241172,-0.06345147,0.3468315,-0.046234153,0.21226528,0.10234604,0.38397264,0.08216653,0.4667029,0.08911153,0.78613377,0.15223157,0.38821244,0.5537602,0.19171117,0.8505995,-0.5285144,0.5615543,-0.54920596,0.4458689,-0.5180492,-0.14906788,-0.734962,0.21281496,0.00237482,-0.4526232,-0.18542422,-0.21156777,0.2988916,0.5924041
902,999,daisy,-0.15707397,0.03898407,-0.13892695,-0.18306147,0.42176712,0.29505202,0.081857294,0.12751117,0.013355953,0.1885622,-0.26370737,0.19503413,0.12192931,-0.013935524,0.14492601,0.016504506,0.16927499,0.113202326,0.045426767,-0.08851392,0.015852466,-0.14648335,0.0867185,-0.5380369,0.16155693,-0.16073158,0.42360082,-0.08929897,-0.39868307,0.33285785,0.15424183,0.32098794,-0.43518135,0.09184704,-0.66427356,-0.03560046
903,999,mickey,0.07530501,0.0032637683,0.030808188,-0.23302613,0.76566195,-0.42913246,-0.2840182,-0.4646211,-0.0030276603,-0.25595963,0.19309226,-0.24808139,-0.54052323,-0.10757776,-0.7134978,-0.36378503,-0.29009715,-0.7862696,0.027949182,-0.2597209,0.24266073,-0.2630558,0.4240643,0.08723432,0.60210556,0.24039744,0.42898738,0.73594224,-0.81753784,1.0569493,-0.5023125,0.536848,-0.7458074,-0.28885972,-0.02014942,0.65399766
904,999,daisy,-0.0545629,-0.11633545,0.08922611,0.4265286,0.3715332,0.46344644,0.090392046,0.40274742,-0.18111303,0.14918509,0.601542,0.6681678,0.49856022,0.12811951,0.55894405,0.2989406,0.12649073,0.6996993,0.35414797,0.034016684,0.38541833,0.02419108,0.59082055,-0.040413972,0.1468436,0.11004033,0.13723694,0.15366645,-0.12896729,-0.04511531,-0.07777885,0.09420434,-0.059288617,-0.124375224,0.006953204,0.07589569
905,999,daisy,0.055789445,0.2746981,0.55796486,0.19703786,-0.1792458,0.4100514,0.39128467,-0.14332195,0.36851078,0.2403727,1.0992078,-0.18288754,-0.0018138386,-0.07175812,0.01966223,-0.17310306,0.4324368,0.34179798,-0.17411384,0.0008891697,-0.34905693,-0.17278874,-0.10142235,-0.7520286,0.16289692,-0.38967872,0.6876241,-0.09852104,-0.050588734,0.5832268,0.24327993,0.53102374,-0.50615215,0.026533889,0.7252506,0.3776556
906,999,mickey,-0.15752575,-0.22656482,0.25693545,0.10421849,0.60624945,0.67573035,0.11555333,0.20488389,-0.26504686,0.16776791,0.29318523,0.43612376,0.056000106,-0.009970161,0.21155937,0.102242514,-0.12955786,0.8552728,-0.32947135,0.09626239,-0.5311516,-0.060427055,-0.29109314,-0.6343841,-0.2611012,-0.35526145,0.114304595,-0.30822816,-0.033191502,-0.21626465,0.24276413,0.069109105,-0.0041918745,-0.018246682,-0.4243286,-0.2719481
907,999,daisy,-0.30149937,-0.016947992,-0.18382679,-0.4915288,0.43067434,0.67000425,0.09197282,0.2359418,-0.024941795,0.32387432,-0.6721052,0.15975204,0.290926,0.11495531,0.3619161,0.15717211,0.50527304,0.27967733,0.25570288,0.2391611,0.23547758,0.33434042,0.18669343,0.5302969,-0.15151787,0.29543507,-0.34027192,0.1679346,0.16001661,-0.5554921,-0.16532347,-0.2575808,0.35725057,-0.17470361,0.06489716,-0.3776784
908,999,daisy,0.035351425,0.20484824,-0.06155278,0.29016042,-0.18100566,0.23841645,0.16745694,0.1595931,0.19779274,0.15620731,0.3293674,0.27862358,0.23247376,0.21016333,0.26591042,0.2647506,0.29014426,0.39080825,0.048086815,0.3652366,-0.0954098,0.43413204,-0.39111137,0.26240647,-0.3571422,0.05238254,-0.24634387,-0.25639215,0.13351612,-0.079071544,0.1836271,-0.23585294,0.14429833,0.15011644,-0.21960092,0.0765111
909,999,daisy,0.39928794,0.4445246,-0.32315958,0.14849757,0.8021043,0.009962791,0.11737847,-0.6127754,0.6858738,-0.32968113,0.24577051,0.48117962,-0.30550563,0.031978223,-0.4110575,-0.24071516,0.08086375,-0.76527745,0.07556009,0.4135658,0.024975827,0.56386864,-0.253489,0.8718029,-0.06824481,0.5215977,-0.23720866,0.534494,-0.05780276,0.321082,-0.38593802,0.046560634,-0.2064122,-0.040682983,-0.042056583,-0.757072
910,999,daisy,-0.54151404,0.2611267,-0.11579708,0.10647565,-0.09026636,-0.27039498,0.3907839,0.41672924,-0.026209481,0.8076776,0.16659182,0.75497895,-0.03383436,0.0628543,0.12979937,0.043855,0.06995741,0.71951157,-0.4494639,0.07026664,-0.4898348,-0.19350079,-0.31269795,0.11541277,-0.096808754,-0.19448741,-0.22241609,0.07762102,0.70989007,0.16739248,-0.08209821,-0.058481384,0.4601673,0.23956865,0.19673428,-0.13360757
911,999,daisy,-0.49128,-0.3965641,0.12956914,-0.4188179,0.3636497,0.26359698,-0.32017642,0.35446143,-0.7095264,0.3160338,-0.44714543,-0.07269665,-0.10946146,0.1258725,-0.08265553,0.12622929,-0.17018597,0.2991672,0.09677523,-0.09039289,0.3561713,-0.05679475,0.08261671,0.7580757,0.20884639,0.38868466,-0.36391678,0.43339202,0.054622363,0.93,-0.4100449,-0.11621068,0.02334162,0.30543727,-0.23518167,-0.19627449
912,999,daisy,-0.60590374,0.20866185,-0.12363882,0.0058386824,-0.030131904,-0.21781828,0.2913951,0.41479114,-0.14375632,0.81428516,-0.005242105,0.7044787,-0.12641528,0.046402376,0.028646745,-0.013588988,0.11013053,0.5994569,-0.4195934,0.013036385,-0.40756297,-0.16551228,-0.4879498,0.041266624,-0.096722595,-0.12862875,-0.25901136,-0.024517005,0.6489179,0.1557764,-0.018983545,-0.112579584,0.3356918,0.32934704,0.31522128,-0.16583337
913,999,mickey,-0.021609962,-0.1445175,0.10347947,0.0723428,-0.1957376,-0.5336393,-0.1500906,0.14652517,-0.18797012,-0.009424944,0.20589055,-0.16277626,0.1737278,0.29856065,0.20362607,0.3371119,0.3304794,0.41316846,0.26653343,0.53634024,0.19389752,0.8513129,-0.7385302,0.86173874,-0.55132055,0.48033476,-0.7330422,-0.24979697,-0.0064850803,-0.066169664,0.08370547,-0.5977261,0.14438874,0.27700117,0.055119004,-0.17481335
914,999,mickey,0.19806525,0.00060864486,0.38256508,0.3655167,-0.53355825,-0.009753917,0.049311485,-0.10047031,0.055710368,-0.122814044,0.69426674,-0.078788,0.08448072,0.004565704,0.055682074,-0.0675443,0.0937254,-0.055773027,0.32380912,0.043403078,0.4549155,0.12781492,0.23338196,0.6222787,0.24919601,0.41196415,-0.11165,0.45085165,-0.15147384,0.342929,-0.2959712,0.03186132,0.026306001,0.1194917,-0.79114205,0.36550647
915,999,mickey,0.30196157,0.5482603,-0.41809636,0.37164184,0.119105875,-0.0022827939,0.29148087,0.04712774,0.7279282,0.024114314,0.4855968,0.36676073,0.5545761,0.29301304,0.45367852,0.31456318,0.5951848,-0.24484284,0.6536857,0.43227968,0.6979245,0.5726789,0.86029536,1.1188463,0.096760206,0.6491013,-0.22770543,0.7053914,-0.06489727,-0.43932155,-0.5161939,-0.0641882,0.17879835,-0.4012555,-0.12888849,-0.80238914
916,999,daisy,-0.157018,0.040414516,-0.13892958,-0.18210927,0.4213386,0.29084477,0.08358757,0.12611693,0.014676103,0.18878682,-0.26212102,0.19468068,0.11938966,-0.017881494,0.1426701,0.012354881,0.16703966,0.11035982,0.040154405,-0.09441942,0.010027099,-0.15492624,0.08614623,-0.552219,0.16281144,-0.1694707,0.42895293,-0.095518485,-0.39760607,0.3188987,0.15979734,0.32258868,-0.43087244,0.090411335,-0.6680557,-0.03154706
917,999,daisy,0.3578605,0.3126887,0.022762496,0.182148,-0.21625772,0.98582304,0.24945968,-0.35548872,0.5906064,-0.22293523,0.3122484,0.13757211,0.20045254,0.013148907,0.20240259,-0.12297655,0.74294734,-0.25020167,0.44802734,0.46631142,0.2749612,0.7660683,-0.2934305,0.34293252,-0.20490351,0.45916733,-0.02116895,0.012033634,0.20131245,0.31416494,0.087471895,0.035742298,-0.44413486,0.19306162,0.74691963,-0.019926116
918,999,mickey,-0.5196198,0.35892856,-0.47842938,0.020867618,0.17409937,-0.24516164,0.33922073,0.6662553,0.09214091,0.8321806,-0.07824928,0.81791043,0.48368886,0.18049243,0.52877206,0.31476843,0.42322397,0.6435594,0.10724681,-0.17294051,0.10640694,-0.39311516,0.5412794,-0.6782656,0.37942114,-0.42853448,0.692215,-0.16343677,0.10818294,0.23915201,0.33187893,0.40774062,-0.024328241,0.1458855,-0.5363078,0.84886366
919,999,mickey,0.19497597,0.64061964,-0.3707575,0.7266295,-0.52078813,0.21534447,0.50205034,0.027293075,0.6828216,0.15339448,0.6551155,0.8055085,0.3198886,-0.073764965,0.36561516,-0.106545396,0.4886059,-0.2260189,0.20447703,0.07722708,0.17314278,0.12033677,-0.08892747,0.083887294,-0.021331575,0.12571041,-0.028369363,-0.009398139,-0.14454095,0.50978625,0.0065515656,-0.0016301622,-0.20426442,0.16178961,-0.38797948,0.08591464
920,999,mickey,-0.49224392,0.35546565,-0.45944238,0.054177184,0.15925147,-0.20094308,0.33612424,0.66910577,0.10027488,0.81514066,-0.037759297,0.828077,0.509304,0.21881826,0.5499966,0.35729206,0.42560694,0.6891085,0.1452444,-0.1166913,0.13339667,-0.32849684,0.57049847,-0.63240176,0.38804346,-0.3839937,0.71921855,-0.119757354,0.13679543,0.30666047,0.3219976,0.4540257,-0.071720965,0.18334039,-0.58367187,0.8514782
921,999,mickey,0.1009935,0.12006927,0.112976715,0.31893846,-0.29957455,-0.31964105,0.053302936,-0.008276609,0.12480291,-0.0066511156,0.64118904,0.10991277,0.18595828,0.10103683,0.15910323,0.039164085,0.38410848,-0.0008318024,0.4246004,0.17848366,0.49152878,0.3721596,-0.026541045,0.5831661,0.081725374,0.42898384,-0.14716193,0.17249168,-0.18801445,0.15190667,-0.06520247,-0.081049904,-0.009045117,0.23271693,-0.83412224,0.31743932
922,999,daisy,-0.6739464,-0.120512575,-0.2951492,-0.76375353,0.115817934,0.427192,-0.17905997,0.563952,-0.44125563,0.66916573,-1.2304275,0.10538894,0.08736584,0.40130955,0.11477771,0.4679807,0.24803938,0.61259884,0.010768693,0.26582018,0.04076461,0.31993347,-0.17164548,0.4397279,-0.2091043,0.15764156,-0.36541831,-0.04300901,0.04018606,-0.5441064,-0.017109092,-0.302925,0.32537982,0.0130755305,-0.32637784,-0.53225255
923,999,mickey,0.29369017,-0.32390946,0.3954182,0.39114502,-0.2322021,0.18154646,-0.022532819,-0.08784553,-0.18404268,-0.4260524,0.48812154,-0.21560648,0.069921404,-0.22278446,0.19833715,-0.08919452,-0.14202139,0.21075583,-0.14439906,0.014608833,-0.2909996,0.09491477,-0.6524741,-0.36086214,-0.52074385,-0.14403066,-0.35359582,-0.59574574,-0.05996561,0.08838626,0.28023887,-0.38075292,-0.082527086,0.081619464,1.198625,0.12169499
924,999,daisy,-0.008731671,0.104085214,-0.19435157,-0.07731792,0.4114076,0.1290342,0.013512843,-0.13083293,0.09766347,-0.008330347,-0.1887351,0.23152806,-0.2640442,-0.09535451,-0.28162608,-0.13541493,-0.25563747,-0.16820836,-0.3698334,-0.14658189,-0.4413571,-0.2922446,-0.11296087,-0.77057624,0.011361336,-0.37556696,0.3407133,-0.13701859,-0.6543683,-0.1880159,0.10020153,0.23114285,-0.30494273,-0.35649785,0.15070361,0.13841371
